PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,SEASON,target_fg3_pct,fg3_pct_lag1,fg3_pct_lag2,fg3_pct_trend,fg3_pct_career_avg,fg3a_lag1,fg3a_per_game,high_volume,GP,MIN,AST,TOV,FG_PCT,FT_PCT,gp_lag1,seasons_in_league
203894,Shabazz Napier,BKN,2018-19,0.333,0.376,0.37,0.006000000000000005,0.35925,2.9,4.1,0,56,17.6,2.6,1.2,0.389,0.833,74.0,4
203894,Shabazz Napier,WAS,2019-20,0.317,0.333,0.376,-0.04299999999999998,0.354,4.1,4.3,0,56,24.0,4.7,2.3,0.412,0.824,56.0,5
203895,Jordan McRae,DET,2019-20,0.357,0.353,,,0.353,1.4,3.4,0,37,21.2,2.5,1.2,0.407,0.761,37.0,1
203897,Zach LaVine,MIN,2015-16,0.389,0.341,,,0.341,2.2,3.9,0,82,28.0,3.1,1.9,0.452,0.793,77.0,1
203897,Zach LaVine,MIN,2016-17,0.387,0.389,0.341,0.04799999999999999,0.365,3.9,6.6,1,47,37.2,3.0,1.8,0.459,0.836,82.0,2
203897,Zach LaVine,CHI,2017-18,0.341,0.387,0.389,-0.0020000000000000018,0.37233333333333335,6.6,5.1,1,24,27.3,3.0,1.8,0.383,0.813,47.0,3
203897,Zach LaVine,CHI,2018-19,0.374,0.341,0.387,-0.045999999999999985,0.36450000000000005,5.1,5.1,1,63,34.5,4.5,3.4,0.467,0.832,24.0,4
203897,Zach LaVine,CHI,2019-20,0.38,0.374,0.341,0.032999999999999974,0.3664,5.1,8.1,1,60,34.8,4.2,3.4,0.45,0.802,63.0,5
203897,Zach LaVine,CHI,2020-21,0.419,0.38,0.374,0.006000000000000005,0.3686666666666667,8.1,8.2,1,58,35.1,4.9,3.5,0.507,0.849,60.0,6
203897,Zach LaVine,CHI,2021-22,0.389,0.419,0.38,0.03899999999999998,0.3758571428571429,8.2,7.1,1,67,34.7,4.5,2.6,0.476,0.853,58.0,7
203897,Zach LaVine,CHI,2022-23,0.375,0.389,0.419,-0.02999999999999997,0.3775,7.1,7.1,1,77,35.9,4.2,2.5,0.485,0.848,67.0,8
203897,Zach LaVine,CHI,2023-24,0.349,0.375,0.389,-0.014000000000000012,0.37722222222222224,7.1,6.8,1,25,34.9,3.9,2.1,0.452,0.854,77.0,9
203898,Tyler Ennis,LAL,2017-18,0.25,0.386,,,0.386,1.3,1.0,0,54,12.7,1.9,0.7,0.42,0.759,53.0,1
203900,Markel Brown,BKN,2015-16,0.314,0.266,,,0.266,1.4,2.0,0,62,15.8,1.5,0.9,0.394,0.755,47.0,1
203901,Elfrid Payton,ORL,2016-17,0.274,0.326,,,0.326,1.3,1.8,0,82,29.4,6.5,2.2,0.471,0.692,73.0,1
203901,Elfrid Payton,PHX,2017-18,0.326,0.274,0.326,-0.05199999999999999,0.30000000000000004,1.8,1.5,0,63,28.7,6.2,2.7,0.493,0.649,82.0,2
203901,Elfrid Payton,NOP,2018-19,0.314,0.326,0.274,0.05199999999999999,0.3086666666666667,1.5,2.5,0,42,29.8,7.6,2.7,0.434,0.743,63.0,3
203901,Elfrid Payton,NYK,2019-20,0.203,0.314,0.326,-0.01200000000000001,0.31,2.5,1.5,0,45,27.7,7.2,2.1,0.439,0.57,42.0,4
203901,Elfrid Payton,NYK,2020-21,0.286,0.203,0.314,-0.11099999999999999,0.2886,1.5,1.6,0,63,23.6,3.2,1.6,0.432,0.682,45.0,5
203903,Jordan Clarkson,LAL,2015-16,0.347,0.314,,,0.314,2.1,4.1,0,79,32.3,2.4,1.7,0.433,0.804,59.0,1
203903,Jordan Clarkson,LAL,2016-17,0.329,0.347,0.314,0.032999999999999974,0.3305,4.1,4.3,0,82,29.2,2.6,2.0,0.445,0.798,79.0,2
203903,Jordan Clarkson,CLE,2017-18,0.352,0.329,0.347,-0.01799999999999996,0.33,4.3,3.9,0,81,23.3,2.7,1.6,0.451,0.8,82.0,3
203903,Jordan Clarkson,CLE,2018-19,0.324,0.352,0.329,0.022999999999999965,0.3355,3.9,5.5,1,81,27.3,2.4,1.7,0.448,0.844,81.0,4
203903,Jordan Clarkson,UTA,2019-20,0.368,0.324,0.352,-0.02799999999999997,0.3332,5.5,5.8,1,71,24.0,1.9,1.4,0.454,0.836,81.0,5
203903,Jordan Clarkson,UTA,2020-21,0.347,0.368,0.324,0.043999999999999984,0.33899999999999997,5.8,8.8,1,68,26.7,2.5,1.7,0.425,0.896,71.0,6
203903,Jordan Clarkson,UTA,2021-22,0.318,0.347,0.368,-0.02100000000000002,0.34014285714285714,8.8,7.6,1,79,27.1,2.5,1.6,0.419,0.828,68.0,7
203903,Jordan Clarkson,UTA,2022-23,0.338,0.318,0.347,-0.02899999999999997,0.337375,7.6,7.5,1,61,32.6,4.4,3.0,0.444,0.816,79.0,8
203903,Jordan Clarkson,UTA,2023-24,0.294,0.338,0.318,0.020000000000000018,0.33744444444444444,7.5,5.6,1,55,30.6,5.0,2.7,0.413,0.881,61.0,9
203909,KJ McDaniels,BKN,2016-17,0.303,0.287,,,0.287,2.4,1.3,0,49,10.3,0.3,0.6,0.456,0.842,62.0,1
203914,Gary Harris,DEN,2015-16,0.354,0.204,,,0.204,1.9,3.9,0,76,32.1,1.9,1.3,0.469,0.82,55.0,1
203914,Gary Harris,DEN,2016-17,0.42,0.354,0.204,0.15,0.27899999999999997,3.9,4.5,0,57,31.3,2.9,1.3,0.502,0.776,76.0,2
203914,Gary Harris,DEN,2017-18,0.396,0.42,0.354,0.066,0.326,4.5,5.9,1,67,34.4,2.9,1.8,0.485,0.827,57.0,3
203914,Gary Harris,DEN,2018-19,0.339,0.396,0.42,-0.023999999999999966,0.34349999999999997,5.9,4.2,0,57,28.8,2.2,1.2,0.424,0.799,67.0,4
203914,Gary Harris,DEN,2019-20,0.333,0.339,0.396,-0.056999999999999995,0.3426,4.2,3.8,0,56,31.8,2.1,1.1,0.42,0.815,57.0,5
203914,Gary Harris,ORL,2020-21,0.34,0.333,0.339,-0.006000000000000005,0.34099999999999997,3.8,3.6,0,39,27.7,2.0,0.9,0.4,0.821,56.0,6
203914,Gary Harris,ORL,2021-22,0.384,0.34,0.333,0.007000000000000006,0.34085714285714286,3.6,5.0,1,61,28.4,1.8,1.0,0.434,0.874,39.0,7
203914,Gary Harris,ORL,2022-23,0.431,0.384,0.34,0.043999999999999984,0.34625,5.0,4.5,0,48,24.7,1.2,0.6,0.45,0.9,61.0,8
203914,Gary Harris,ORL,2023-24,0.371,0.431,0.384,0.046999999999999986,0.3556666666666667,4.5,3.8,0,54,24.0,1.6,0.6,0.441,0.756,48.0,9
203915,Spencer Dinwiddie,BKN,2016-17,0.376,0.185,,,0.185,1.9,1.7,0,59,22.6,3.1,1.1,0.444,0.792,34.0,1
203915,Spencer Dinwiddie,BKN,2017-18,0.326,0.376,0.185,0.191,0.28049999999999997,1.7,5.4,1,80,28.8,6.6,1.6,0.387,0.813,59.0,2
203915,Spencer Dinwiddie,BKN,2018-19,0.335,0.326,0.376,-0.04999999999999999,0.2956666666666667,5.4,5.4,1,68,28.1,4.6,2.2,0.442,0.806,80.0,3
203915,Spencer Dinwiddie,BKN,2019-20,0.308,0.335,0.326,0.009000000000000008,0.3055,5.4,6.3,1,64,31.2,6.8,2.7,0.415,0.778,68.0,4
203915,Spencer Dinwiddie,DAL,2021-22,0.339,0.308,0.335,-0.027000000000000024,0.306,6.3,4.9,0,67,29.6,5.2,1.6,0.416,0.774,64.0,5
203915,Spencer Dinwiddie,BKN,2022-23,0.369,0.339,0.308,0.031000000000000028,0.3115,4.9,6.2,1,79,34.5,6.5,1.8,0.438,0.812,67.0,6
203915,Spencer Dinwiddie,LAL,2023-24,0.337,0.369,0.339,0.02999999999999997,0.31971428571428573,6.2,4.8,0,76,28.3,4.7,1.2,0.392,0.805,79.0,7
203917,Nik Stauskas,PHI,2015-16,0.326,0.322,,,0.322,2.0,4.5,0,73,24.8,1.9,1.3,0.385,0.771,73.0,1
203917,Nik Stauskas,PHI,2016-17,0.368,0.326,0.322,0.0040000000000000036,0.324,4.5,4.5,0,80,27.3,2.4,1.6,0.396,0.813,73.0,2
203917,Nik Stauskas,BKN,2017-18,0.4,0.368,0.326,0.04199999999999998,0.33866666666666667,4.5,2.4,0,41,12.8,1.0,0.6,0.39,0.724,80.0,3
203917,Nik Stauskas,CLE,2018-19,0.372,0.4,0.368,0.03200000000000003,0.354,2.4,2.8,0,68,14.9,1.2,0.8,0.402,0.891,41.0,4
203918,Rodney Hood,UTA,2015-16,0.359,0.365,,,0.365,3.4,5.7,1,79,32.2,2.7,1.6,0.42,0.86,50.0,1
203918,Rodney Hood,UTA,2016-17,0.371,0.359,0.365,-0.006000000000000005,0.362,5.7,5.2,1,59,27.0,1.6,1.1,0.408,0.783,79.0,2
203918,Rodney Hood,CLE,2017-18,0.381,0.371,0.359,0.01200000000000001,0.365,5.2,5.6,1,60,26.9,1.6,1.2,0.429,0.86,59.0,3
203918,Rodney Hood,POR,2018-19,0.356,0.381,0.371,0.010000000000000009,0.369,5.6,3.3,0,72,26.3,1.8,0.8,0.435,0.884,60.0,4
203918,Rodney Hood,POR,2019-20,0.493,0.356,0.381,-0.025000000000000022,0.36639999999999995,3.3,3.4,0,21,29.5,1.5,0.9,0.506,0.778,72.0,5
203918,Rodney Hood,TOR,2020-21,0.301,0.493,0.356,0.137,0.3875,3.4,2.1,0,55,17.1,1.0,0.7,0.362,0.857,21.0,6
203918,Rodney Hood,LAC,2021-22,0.33,0.301,0.493,-0.192,0.3751428571428571,2.1,1.8,0,52,13.6,0.7,0.2,0.369,0.895,55.0,7
203922,Glenn Robinson III,DET,2018-19,0.29,0.392,,,0.392,1.8,1.3,0,47,13.0,0.4,0.4,0.42,0.8,69.0,1
203922,Glenn Robinson III,PHI,2019-20,0.391,0.29,0.392,-0.10200000000000004,0.34099999999999997,1.3,3.2,0,62,28.8,1.5,0.9,0.486,0.86,47.0,2
203924,Jerami Grant,PHI,2015-16,0.24,0.314,,,0.314,2.4,1.9,0,77,26.8,1.8,1.4,0.419,0.658,65.0,1
203924,Jerami Grant,OKC,2016-17,0.371,0.24,0.314,-0.07400000000000001,0.277,1.9,1.5,0,80,19.1,0.6,0.6,0.463,0.612,77.0,2
203924,Jerami Grant,OKC,2017-18,0.291,0.371,0.24,0.131,0.30833333333333335,1.5,1.4,0,81,20.3,0.7,0.7,0.535,0.675,80.0,3
203924,Jerami Grant,OKC,2018-19,0.392,0.291,0.371,-0.08000000000000002,0.304,1.4,3.7,0,80,32.7,1.0,0.8,0.497,0.71,81.0,4
203924,Jerami Grant,DEN,2019-20,0.389,0.392,0.291,0.10100000000000003,0.3216,3.7,3.5,0,71,26.6,1.2,0.9,0.478,0.75,80.0,5
203924,Jerami Grant,DET,2020-21,0.35,0.389,0.392,-0.0030000000000000027,0.3328333333333333,3.5,6.1,1,54,33.9,2.8,2.0,0.429,0.845,71.0,6
203924,Jerami Grant,DET,2021-22,0.358,0.35,0.389,-0.039000000000000035,0.3352857142857143,6.1,5.4,1,47,31.9,2.4,1.8,0.426,0.838,54.0,7
203924,Jerami Grant,POR,2022-23,0.401,0.358,0.35,0.008000000000000007,0.338125,5.4,5.7,1,63,35.6,2.4,1.8,0.475,0.813,47.0,8
203924,Jerami Grant,POR,2023-24,0.402,0.401,0.358,0.04300000000000004,0.3451111111111111,5.7,5.1,1,54,33.9,2.8,2.1,0.451,0.817,63.0,9
203925,Joe Harris,BKN,2016-17,0.385,0.369,,,0.369,1.6,4.3,0,52,21.9,1.0,1.1,0.425,0.714,51.0,1
203925,Joe Harris,BKN,2017-18,0.419,0.385,0.369,0.016000000000000014,0.377,4.3,4.6,0,78,25.3,1.6,1.2,0.491,0.827,52.0,2
203925,Joe Harris,BKN,2018-19,0.474,0.419,0.385,0.033999999999999975,0.391,4.6,5.1,1,76,30.2,2.4,1.6,0.5,0.827,78.0,3
203925,Joe Harris,BKN,2019-20,0.424,0.474,0.419,0.05499999999999999,0.41175,5.1,5.9,1,69,30.8,2.1,1.5,0.486,0.719,76.0,4
203925,Joe Harris,BKN,2020-21,0.475,0.424,0.474,-0.04999999999999999,0.41419999999999996,5.9,6.4,1,69,31.0,1.9,0.9,0.505,0.778,69.0,5
203925,Joe Harris,BKN,2021-22,0.466,0.475,0.424,0.05099999999999999,0.4243333333333333,6.4,6.3,1,14,30.2,1.0,1.1,0.452,0.833,69.0,6
203925,Joe Harris,BKN,2022-23,0.426,0.466,0.475,-0.008999999999999952,0.43028571428571427,6.3,4.5,0,74,20.6,1.4,0.6,0.457,0.643,14.0,7
203926,Doug McDermott,OKC,2016-17,0.37,0.425,,,0.425,3.2,3.2,0,66,22.8,0.9,0.6,0.447,0.845,81.0,1
203926,Doug McDermott,DAL,2017-18,0.426,0.37,0.425,-0.05499999999999999,0.39749999999999996,3.2,2.7,0,81,21.8,1.0,0.7,0.467,0.79,66.0,2
203926,Doug McDermott,IND,2018-19,0.408,0.426,0.37,0.055999999999999994,0.40700000000000003,2.7,2.7,0,77,17.4,0.9,0.5,0.491,0.835,81.0,3
203926,Doug McDermott,IND,2019-20,0.435,0.408,0.426,-0.018000000000000016,0.40725,2.7,4.3,0,69,19.9,1.1,0.6,0.488,0.828,77.0,4
203926,Doug McDermott,IND,2020-21,0.388,0.435,0.408,0.027000000000000024,0.4128,4.3,4.3,0,66,24.5,1.3,0.8,0.532,0.816,69.0,5
203926,Doug McDermott,SAS,2021-22,0.422,0.388,0.435,-0.046999999999999986,0.4086666666666667,4.3,5.0,1,51,24.0,1.3,0.8,0.462,0.784,66.0,6
203926,Doug McDermott,SAS,2022-23,0.413,0.422,0.388,0.033999999999999975,0.4105714285714286,5.0,4.7,0,64,20.5,1.4,0.9,0.457,0.757,51.0,7
203926,Doug McDermott,IND,2023-24,0.41,0.413,0.422,-0.009000000000000008,0.410875,4.7,3.6,0,64,14.1,1.1,0.4,0.433,0.579,64.0,8
203930,Sean Kilpatrick,BKN,2016-17,0.341,0.342,,,0.342,3.7,4.4,0,70,25.1,2.2,1.9,0.415,0.843,31.0,1
203930,Sean Kilpatrick,CHI,2017-18,0.319,0.341,0.342,-0.0010000000000000009,0.3415,4.4,2.8,0,52,12.3,0.9,0.7,0.374,0.889,70.0,2
203932,Aaron Gordon,ORL,2016-17,0.288,0.296,,,0.296,1.8,3.3,0,80,28.7,1.9,1.1,0.454,0.719,78.0,1
203932,Aaron Gordon,ORL,2017-18,0.336,0.288,0.296,-0.008000000000000007,0.292,3.3,5.9,1,58,32.9,2.3,1.8,0.434,0.698,80.0,2
203932,Aaron Gordon,ORL,2018-19,0.349,0.336,0.288,0.04800000000000004,0.30666666666666664,5.9,4.4,0,78,33.8,3.7,2.1,0.449,0.731,58.0,3
203932,Aaron Gordon,ORL,2019-20,0.308,0.349,0.336,0.012999999999999956,0.31725,4.4,3.8,0,62,32.5,3.7,1.6,0.437,0.674,78.0,4
203932,Aaron Gordon,DEN,2020-21,0.335,0.308,0.349,-0.04099999999999998,0.3154,3.8,3.5,0,50,27.7,3.2,1.9,0.463,0.651,62.0,5
203932,Aaron Gordon,DEN,2021-22,0.335,0.335,0.308,0.027000000000000024,0.31866666666666665,3.5,3.5,0,75,31.7,2.5,1.8,0.52,0.743,50.0,6
203932,Aaron Gordon,DEN,2022-23,0.347,0.335,0.335,0.0,0.321,3.5,2.5,0,68,30.2,3.0,1.4,0.564,0.608,75.0,7
203932,Aaron Gordon,DEN,2023-24,0.29,0.347,0.335,0.011999999999999955,0.32425,2.5,1.9,0,73,31.5,3.5,1.4,0.556,0.658,68.0,8
203933,T.J. Warren,PHX,2016-17,0.265,0.4,,,0.4,1.5,1.5,0,66,31.0,1.1,0.9,0.495,0.773,47.0,1
203933,T.J. Warren,PHX,2017-18,0.222,0.265,0.4,-0.135,0.3325,1.5,1.4,0,65,33.0,1.3,1.3,0.498,0.757,66.0,2
203933,T.J. Warren,PHX,2018-19,0.428,0.222,0.265,-0.04300000000000001,0.2956666666666667,1.4,4.2,0,43,31.6,1.5,1.2,0.486,0.815,65.0,3
203933,T.J. Warren,IND,2019-20,0.403,0.428,0.222,0.206,0.32875,4.2,3.4,0,67,32.9,1.5,1.3,0.536,0.819,43.0,4
203933,T.J. Warren,PHX,2022-23,0.328,0.403,0.428,-0.024999999999999967,0.3436,3.4,1.6,0,42,16.4,1.0,0.5,0.489,0.8,67.0,5
203935,Marcus Smart,BOS,2015-16,0.253,0.335,,,0.335,4.1,4.0,0,61,27.3,3.0,1.3,0.348,0.777,67.0,1
203935,Marcus Smart,BOS,2016-17,0.283,0.253,0.335,-0.08200000000000002,0.29400000000000004,4.0,4.2,0,79,30.4,4.6,2.0,0.359,0.812,61.0,2
203935,Marcus Smart,BOS,2017-18,0.301,0.283,0.253,0.02999999999999997,0.29033333333333333,4.2,4.6,0,54,29.9,4.8,2.4,0.367,0.729,79.0,3
203935,Marcus Smart,BOS,2018-19,0.364,0.301,0.283,0.018000000000000016,0.293,4.6,4.3,0,80,27.5,4.0,1.5,0.422,0.806,54.0,4
203935,Marcus Smart,BOS,2019-20,0.347,0.364,0.301,0.063,0.30720000000000003,4.3,6.6,1,60,32.0,4.9,1.7,0.375,0.836,80.0,5
203935,Marcus Smart,BOS,2020-21,0.33,0.347,0.364,-0.017000000000000015,0.31383333333333335,6.6,5.9,1,48,32.9,5.7,2.0,0.398,0.79,60.0,6
203935,Marcus Smart,BOS,2021-22,0.331,0.33,0.347,-0.01699999999999996,0.31614285714285717,5.9,5.1,1,71,32.3,5.9,2.2,0.418,0.793,48.0,7
203935,Marcus Smart,BOS,2022-23,0.336,0.331,0.33,0.0010000000000000009,0.318,5.1,5.6,1,61,32.1,6.3,2.3,0.415,0.746,71.0,8
203935,Marcus Smart,MEM,2023-24,0.313,0.336,0.331,0.0050000000000000044,0.32,5.6,6.7,1,20,30.2,4.3,3.1,0.43,0.768,61.0,9
203937,Kyle Anderson,MEM,2019-20,0.282,0.333,,,0.333,0.8,1.3,0,67,19.8,2.4,1.0,0.474,0.667,74.0,1
203937,Kyle Anderson,MEM,2020-21,0.36,0.282,0.333,-0.051000000000000045,0.3075,1.3,3.8,0,69,27.4,3.6,1.2,0.468,0.783,67.0,2
203937,Kyle Anderson,MEM,2021-22,0.33,0.36,0.282,0.07800000000000001,0.325,3.8,1.6,0,69,21.5,2.7,1.0,0.446,0.638,69.0,3
203937,Kyle Anderson,MIN,2022-23,0.41,0.33,0.36,-0.02999999999999997,0.32625,1.6,1.5,0,69,28.4,4.9,1.5,0.509,0.735,69.0,4
203939,Dwight Powell,DAL,2017-18,0.333,0.284,,,0.284,1.0,1.1,0,79,21.2,1.2,0.7,0.593,0.719,77.0,1
203939,Dwight Powell,DAL,2018-19,0.307,0.333,0.284,0.049000000000000044,0.3085,1.1,1.6,0,77,21.6,1.5,0.9,0.597,0.772,79.0,2
203943,Noah Vonleh,NYK,2018-19,0.336,0.303,,,0.303,1.2,2.0,0,68,25.3,1.9,1.3,0.47,0.712,54.0,1
203944,Julius Randle,NOP,2018-19,0.344,0.27,,,0.27,0.9,2.7,0,73,30.6,3.1,2.8,0.524,0.731,74.0,1
203944,Julius Randle,NYK,2019-20,0.277,0.344,0.27,0.07399999999999995,0.307,2.7,3.6,0,64,32.5,3.1,3.0,0.46,0.733,73.0,2
203944,Julius Randle,NYK,2020-21,0.411,0.277,0.344,-0.06699999999999995,0.297,3.6,5.5,1,71,37.6,6.0,3.4,0.456,0.811,64.0,3
203944,Julius Randle,NYK,2021-22,0.308,0.411,0.277,0.13399999999999995,0.3255,5.5,5.4,1,72,35.3,5.1,3.4,0.411,0.756,71.0,4
203944,Julius Randle,NYK,2022-23,0.343,0.308,0.411,-0.10299999999999998,0.32199999999999995,5.4,8.3,1,77,35.5,4.1,2.8,0.459,0.757,72.0,5
203944,Julius Randle,NYK,2023-24,0.311,0.343,0.308,0.03500000000000003,0.3255,8.3,5.3,1,46,35.4,5.0,3.5,0.472,0.781,77.0,6
203952,Andrew Wiggins,MIN,2015-16,0.3,0.31,,,0.31,1.5,2.3,0,81,35.1,2.0,2.2,0.459,0.761,82.0,1
203952,Andrew Wiggins,MIN,2016-17,0.356,0.3,0.31,-0.010000000000000009,0.305,2.3,3.5,0,82,37.2,2.3,2.3,0.452,0.76,81.0,2
203952,Andrew Wiggins,MIN,2017-18,0.331,0.356,0.3,0.055999999999999994,0.322,3.5,4.1,0,82,36.3,2.0,1.7,0.438,0.643,82.0,3
203952,Andrew Wiggins,MIN,2018-19,0.339,0.331,0.356,-0.024999999999999967,0.32425,4.1,4.8,0,73,34.8,2.5,1.9,0.412,0.699,82.0,4
203952,Andrew Wiggins,GSW,2019-20,0.332,0.339,0.331,0.008000000000000007,0.32720000000000005,4.8,6.2,1,54,34.4,3.7,2.4,0.447,0.709,73.0,5
203952,Andrew Wiggins,GSW,2020-21,0.38,0.332,0.339,-0.007000000000000006,0.328,6.2,5.2,1,71,33.3,2.4,1.8,0.477,0.714,54.0,6
203952,Andrew Wiggins,GSW,2021-22,0.393,0.38,0.332,0.04799999999999999,0.3354285714285714,5.2,5.5,1,73,31.9,2.2,1.5,0.466,0.634,71.0,7
203952,Andrew Wiggins,GSW,2022-23,0.396,0.393,0.38,0.013000000000000012,0.342625,5.5,6.1,1,37,32.2,2.3,1.3,0.473,0.611,73.0,8
203952,Andrew Wiggins,GSW,2023-24,0.358,0.396,0.393,0.0030000000000000027,0.34855555555555556,6.1,3.6,0,71,27.0,1.7,1.2,0.453,0.751,37.0,9
203953,Jabari Parker,MIL,2017-18,0.383,0.365,,,0.365,3.5,2.6,0,31,24.0,1.9,1.5,0.482,0.741,51.0,1
203953,Jabari Parker,WAS,2018-19,0.313,0.383,0.365,0.018000000000000016,0.374,2.6,3.0,0,64,26.9,2.4,2.4,0.493,0.712,31.0,2
203953,Jabari Parker,SAC,2019-20,0.269,0.313,0.383,-0.07,0.35366666666666663,3.0,3.1,0,38,24.2,1.8,1.7,0.51,0.753,64.0,3
203954,Joel Embiid,PHI,2017-18,0.308,0.367,,,0.367,3.2,3.4,0,63,30.4,3.2,3.7,0.483,0.769,31.0,1
203954,Joel Embiid,PHI,2018-19,0.3,0.308,0.367,-0.059,0.3375,3.4,4.1,0,64,33.7,3.7,3.5,0.484,0.804,63.0,2
203954,Joel Embiid,PHI,2019-20,0.331,0.3,0.308,-0.008000000000000007,0.325,4.1,3.4,0,51,29.5,3.0,3.1,0.477,0.807,64.0,3
203954,Joel Embiid,PHI,2020-21,0.377,0.331,0.3,0.031000000000000028,0.3265,3.4,3.0,0,51,31.1,2.8,3.1,0.513,0.859,51.0,4
203954,Joel Embiid,PHI,2021-22,0.371,0.377,0.331,0.045999999999999985,0.3366,3.0,3.7,0,68,33.8,4.2,3.1,0.499,0.814,51.0,5
203954,Joel Embiid,PHI,2022-23,0.33,0.371,0.377,-0.006000000000000005,0.3423333333333333,3.7,3.0,0,66,34.6,4.2,3.4,0.548,0.857,68.0,6
203954,Joel Embiid,PHI,2023-24,0.388,0.33,0.371,-0.04099999999999998,0.3405714285714286,3.0,3.6,0,39,33.6,5.6,3.8,0.529,0.883,66.0,7
203957,Dante Exum,UTA,2016-17,0.295,0.314,,,0.314,3.2,2.3,0,66,18.6,1.7,1.2,0.427,0.795,82.0,1
203957,Dante Exum,UTA,2018-19,0.29,0.295,0.314,-0.019000000000000017,0.3045,2.3,1.5,0,42,15.8,2.6,1.2,0.419,0.791,66.0,2
203957,Dante Exum,DAL,2023-24,0.491,0.29,0.295,-0.0050000000000000044,0.2996666666666667,1.5,2.0,0,55,19.8,2.9,0.9,0.533,0.779,42.0,3
203960,JaKarr Sampson,DEN,2015-16,0.222,0.244,,,0.244,1.7,0.9,0,73,15.9,0.6,1.0,0.442,0.656,74.0,1
203967,Dario Saric,PHI,2017-18,0.393,0.311,,,0.311,4.2,5.1,1,78,29.6,2.6,1.9,0.453,0.86,81.0,1
203967,Dario Saric,MIN,2018-19,0.365,0.393,0.311,0.08200000000000002,0.352,5.1,4.0,0,81,25.0,1.6,1.2,0.437,0.88,78.0,2
203967,Dario Saric,PHX,2019-20,0.357,0.365,0.393,-0.028000000000000025,0.35633333333333334,4.0,3.6,0,66,24.7,1.9,1.3,0.476,0.844,81.0,3
203967,Dario Saric,PHX,2020-21,0.348,0.357,0.365,-0.008000000000000007,0.3565,3.6,2.7,0,50,17.4,1.3,1.1,0.447,0.848,66.0,4
203967,Dario Saric,OKC,2022-23,0.391,0.348,0.357,-0.009000000000000008,0.3548,2.7,2.0,0,57,14.1,1.3,1.0,0.458,0.829,50.0,5
203967,Dario Saric,GSW,2023-24,0.376,0.391,0.348,0.04300000000000004,0.36083333333333334,2.0,3.1,0,64,17.2,2.3,1.2,0.466,0.849,57.0,6
203992,Bogdan Bogdanović,SAC,2018-19,0.36,0.392,,,0.392,4.2,5.3,1,70,27.8,3.8,1.7,0.418,0.827,78.0,1
203992,Bogdan Bogdanović,SAC,2019-20,0.372,0.36,0.392,-0.03200000000000003,0.376,5.3,7.2,1,61,28.9,3.4,1.7,0.44,0.741,70.0,2
203992,Bogdan Bogdanović,ATL,2020-21,0.438,0.372,0.36,0.01200000000000001,0.3746666666666667,7.2,7.6,1,44,29.7,3.3,1.2,0.473,0.909,61.0,3
203992,Bogdan Bogdanović,ATL,2021-22,0.368,0.438,0.372,0.066,0.3905,7.6,7.3,1,63,29.3,3.1,1.1,0.431,0.843,44.0,4
203992,Bogdan Bogdanović,ATL,2022-23,0.406,0.368,0.438,-0.07,0.386,7.3,6.7,1,54,27.9,2.8,1.2,0.447,0.831,63.0,5
203992,Bogdan Bogdanović,ATL,2023-24,0.374,0.406,0.368,0.038000000000000034,0.3893333333333333,6.7,8.1,1,79,30.4,3.1,1.4,0.428,0.921,54.0,6
203994,Jusuf Nurkić,POR,2022-23,0.361,0.268,,,0.268,1.0,2.3,0,52,26.8,2.9,2.3,0.519,0.661,56.0,1
203994,Jusuf Nurkić,PHX,2023-24,0.244,0.361,0.268,0.09299999999999997,0.3145,2.3,1.2,0,76,27.3,4.0,2.3,0.51,0.64,52.0,2
203999,Nikola Jokić,DEN,2016-17,0.324,0.333,,,0.333,1.1,1.9,0,73,27.9,4.9,2.3,0.578,0.825,80.0,1
203999,Nikola Jokić,DEN,2017-18,0.396,0.324,0.333,-0.009000000000000008,0.3285,1.9,3.7,0,75,32.6,6.1,2.8,0.499,0.85,73.0,2
203999,Nikola Jokić,DEN,2018-19,0.307,0.396,0.324,0.07200000000000001,0.351,3.7,3.4,0,80,31.3,7.3,3.1,0.511,0.821,75.0,3
203999,Nikola Jokić,DEN,2019-20,0.314,0.307,0.396,-0.08900000000000002,0.34,3.4,3.5,0,73,32.0,7.0,3.1,0.528,0.817,80.0,4
203999,Nikola Jokić,DEN,2020-21,0.388,0.314,0.307,0.007000000000000006,0.3348,3.5,3.3,0,72,34.6,8.3,3.1,0.566,0.868,73.0,5
203999,Nikola Jokić,DEN,2021-22,0.337,0.388,0.314,0.07400000000000001,0.34366666666666673,3.3,3.9,0,74,33.5,7.9,3.8,0.583,0.81,72.0,6
203999,Nikola Jokić,DEN,2022-23,0.383,0.337,0.388,-0.05099999999999999,0.3427142857142857,3.9,2.2,0,69,33.7,9.8,3.6,0.632,0.822,74.0,7
203999,Nikola Jokić,DEN,2023-24,0.359,0.383,0.337,0.045999999999999985,0.34775,2.2,2.9,0,79,34.6,9.0,3.0,0.583,0.817,69.0,8
204001,Kristaps Porziņģis,NYK,2016-17,0.357,0.333,,,0.333,3.4,4.8,0,66,32.8,1.5,1.8,0.45,0.786,72.0,1
204001,Kristaps Porziņģis,NYK,2017-18,0.395,0.357,0.333,0.023999999999999966,0.345,4.8,4.8,0,48,32.4,1.2,1.9,0.439,0.793,66.0,2
