GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,playerName,TEAM_ID,team,period,minutesRemaining,secondsRemaining,eventType,ACTION_TYPE,SHOT_TYPE,shotZone,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,shotDistance,locationX,locationY,shotAttempted,shotMade,gameDate,HTM,VTM,season,shotClock,defenderDistance,dribbles,touchTime,gameTimeRemaining,courtDistance,lateGameShot,cornerThree
Shot Chart Detail,22300477,582,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,5,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,6.0,9.0,1,1,20240104,SAS,MIL,1970,,,,,2481,10.816653826391969,0,0
Shot Chart Detail,22300496,116,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,2,13,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-29.0,16.0,1,1,20240106,HOU,MIL,1970,,,,,133,33.12099032335839,0,0
Shot Chart Detail,22300496,445,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,3,34,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-26.0,14.0,1,1,20240106,HOU,MIL,1970,,,,,1654,29.5296461204668,0,0
Shot Chart Detail,22300528,36,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,9,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-5.0,9.0,1,1,20240111,MIL,BOS,1970,,,,,548,10.295630140987,0,0
Shot Chart Detail,22300528,286,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,1,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-2.0,22.0,1,1,20240111,MIL,BOS,1970,,,,,814,22.090722034374522,0,0
Shot Chart Detail,22300545,83,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,4,38,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,16.0,15.0,1,1,20240113,MIL,GSW,1970,,,,,278,21.93171219946131,0,0
Shot Chart Detail,22300545,97,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,3,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,17.0,1,1,20240113,MIL,GSW,1970,,,,,199,19.235384061671343,0,0
Shot Chart Detail,22300545,253,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,3,14,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,13.0,12.0,1,1,20240113,MIL,GSW,1970,,,,,914,17.69180601295413,0,0
Shot Chart Detail,22300552,581,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,2,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-1.0,12.0,1,1,20240114,MIL,SAC,1970,,,,,2326,12.041594578792296,0,0
Shot Chart Detail,22300552,602,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,0,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,7.0,12.0,1,1,20240114,MIL,SAC,1970,,,,,2212,13.892443989449804,0,0
Shot Chart Detail,22300572,101,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,3,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,5.0,4.0,1,1,20240117,CLE,MIL,1970,,,,,239,6.4031242374328485,0,0
Shot Chart Detail,22300572,150,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,0,45,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,10.0,1,1,20240117,CLE,MIL,1970,,,,,45,13.45362404707371,1,0
Shot Chart Detail,22300572,347,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,9,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,0.0,17.0,1,1,20240117,CLE,MIL,1970,,,,,1989,17.0,0,0
Shot Chart Detail,22300572,365,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,7,53,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-4.0,6.0,1,1,20240117,CLE,MIL,1970,,,,,1913,7.211102550927978,0,0
Shot Chart Detail,22300572,388,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,6,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-4.0,10.0,1,1,20240117,CLE,MIL,1970,,,,,1819,10.770329614269007,0,0
Shot Chart Detail,22300592,506,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,2,32,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-12.0,24.0,1,1,20240120,DET,MIL,1970,,,,,1592,26.832815729997478,0,0
Shot Chart Detail,22300592,514,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,2,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-16.0,21.0,1,1,20240120,DET,MIL,1970,,,,,1573,26.40075756488817,0,0
Shot Chart Detail,22300592,685,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,2,11,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-7.0,17.0,1,1,20240120,DET,MIL,1970,,,,,2291,18.384776310850235,0,0
Shot Chart Detail,22300624,367,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,5,34,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,4.0,13.0,1,1,20240124,MIL,CLE,1970,,,,,1774,13.601470508735444,0,0
Shot Chart Detail,22300624,432,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,0,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,6.0,21.0,1,1,20240124,MIL,CLE,1970,,,,,1485,21.840329667841555,0,0
Shot Chart Detail,22300639,47,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,8,56,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-6.0,31.0,1,1,20240126,MIL,CLE,1970,,,,,536,31.575306807693888,0,0
Shot Chart Detail,22300639,131,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,3,16,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,5.0,3.0,1,1,20240126,MIL,CLE,1970,,,,,196,5.830951894845301,0,0
Shot Chart Detail,22300639,317,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,4,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-13.0,32.0,1,1,20240126,MIL,CLE,1970,,,,,979,34.539832078341085,0,0
Shot Chart Detail,22300648,466,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,0,33,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-5.0,16.0,1,1,20240127,MIL,NOP,1970,,,,,1473,16.76305461424021,0,0
Shot Chart Detail,22300667,198,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,9,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-27.0,0.0,1,1,20240129,DEN,MIL,1970,,,,,1260,27.0,0,0
Shot Chart Detail,22300683,16,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,10,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-23.0,-3.0,1,1,20240131,POR,MIL,1970,,,,,644,23.194827009486403,0,0
Shot Chart Detail,22300683,48,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,7,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-11.0,0.0,1,1,20240131,POR,MIL,1970,,,,,445,11.0,0,0
Shot Chart Detail,22300683,56,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,6,31,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-9.0,-1.0,1,1,20240131,POR,MIL,1970,,,,,391,9.055385138137417,0,0
Shot Chart Detail,22300683,509,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,8,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-7.0,1.0,1,1,20240131,POR,MIL,1970,,,,,2660,7.0710678118654755,0,0
Shot Chart Detail,22300683,589,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,1,13,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,16.0,-1.0,1,1,20240131,POR,MIL,1970,,,,,2233,16.0312195418814,0,0
Shot Chart Detail,22300702,303,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,1,59,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,13.0,4.0,1,1,20240203,DAL,MIL,1970,,,,,839,13.601470508735444,0,0
Shot Chart Detail,22300702,371,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,8,25,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,10.0,8.0,1,1,20240203,DAL,MIL,1970,,,,,1945,12.806248474865697,0,0
Shot Chart Detail,22300702,554,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,8,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-12.0,11.0,1,1,20240203,DAL,MIL,1970,,,,,2643,16.278820596099706,0,0
Shot Chart Detail,22300711,482,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,0,2,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,23.0,13.0,1,1,20240204,UTA,MIL,1970,,,,,1442,26.419689627245813,0,0
Shot Chart Detail,22300745,23,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,9,44,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,6.0,8.0,1,1,20240209,MIL,CHA,1970,,,,,584,10.0,0,0
Shot Chart Detail,22300745,81,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,5,26,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,0.0,15.0,1,1,20240209,MIL,CHA,1970,,,,,326,15.0,0,0
Shot Chart Detail,22300745,368,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,8,33,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-11.0,22.0,1,1,20240209,MIL,CHA,1970,,,,,1953,24.596747752497688,0,0
Shot Chart Detail,22300745,443,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,3,11,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,15.0,37.0,1,1,20240209,MIL,CHA,1970,,,,,1631,39.92492955535426,0,0
Shot Chart Detail,22300767,340,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,10,2,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,10.0,12.0,1,1,20240212,MIL,DEN,1970,,,,,2042,15.620499351813308,0,0
Shot Chart Detail,22300767,384,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,6,1,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,2.0,12.0,1,1,20240212,MIL,DEN,1970,,,,,1801,12.165525060596439,0,0
Shot Chart Detail,22300773,62,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,7,6,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-6.0,19.0,1,1,20240213,MIL,MIA,1970,,,,,426,19.924858845171276,0,0
Shot Chart Detail,22300773,231,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,3,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-5.0,20.0,1,1,20240213,MIL,MIA,1970,,,,,956,20.615528128088304,0,0
Shot Chart Detail,22300790,52,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,7,11,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-9.0,1.0,1,1,20240215,MEM,MIL,1970,,,,,431,9.055385138137417,0,0
Shot Chart Detail,22300790,342,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,9,54,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-12.0,7.0,1,1,20240215,MEM,MIL,1970,,,,,2034,13.892443989449804,0,0
Shot Chart Detail,22300790,375,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,6,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-15.0,4.0,1,1,20240215,MEM,MIL,1970,,,,,1823,15.524174696260024,0,0
Shot Chart Detail,22300790,481,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,11,25,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,5.0,6.0,1,1,20240215,MEM,MIL,1970,,,,,2845,7.810249675906654,0,0
Shot Chart Detail,22300808,366,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,11,19,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,2.0,10.0,1,1,20240223,MIN,MIL,1970,,,,,2119,10.198039027185569,0,0
Shot Chart Detail,22300808,566,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,6,44,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-4.0,27.0,1,1,20240223,MIN,MIL,1970,,,,,2564,27.294688127912362,0,0
Shot Chart Detail,22300817,9,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,11,33,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-5.0,13.0,1,1,20240225,PHI,MIL,1970,,,,,693,13.92838827718412,0,0
Shot Chart Detail,22300817,12,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,11,15,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,11.0,7.0,1,1,20240225,PHI,MIL,1970,,,,,675,13.038404810405298,0,0
Shot Chart Detail,22300817,119,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,3,51,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,7.0,22.0,1,1,20240225,PHI,MIL,1970,,,,,231,23.08679276123039,0,0
Shot Chart Detail,22300817,495,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,1,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-6.0,22.0,1,1,20240225,PHI,MIL,1970,,,,,1500,22.80350850198276,0,0
Shot Chart Detail,22300840,51,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,6,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,2.0,17.0,1,1,20240227,MIL,CHA,1970,,,,,407,17.11724276862369,0,0
Shot Chart Detail,22300840,62,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,6,6,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-6.0,8.0,1,1,20240227,MIL,CHA,1970,,,,,366,10.0,0,0
Shot Chart Detail,22300840,267,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,1,44,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,1.0,8.0,1,1,20240227,MIL,CHA,1970,,,,,824,8.06225774829855,0,0
Shot Chart Detail,22300849,242,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,6,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,11.0,8.0,1,1,20240229,CHA,MIL,1970,,,,,1082,13.601470508735444,0,0
Shot Chart Detail,22300849,537,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,7,32,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,16.0,16.0,1,1,20240229,CHA,MIL,1970,,,,,2612,22.627416997969522,0,0
Shot Chart Detail,22300864,272,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,4,6,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-5.0,8.0,1,1,20240301,CHI,MIL,1970,,,,,966,9.433981132056603,0,0
Shot Chart Detail,22300880,114,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,2,0,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,4.0,11.0,1,1,20240304,MIL,LAC,1970,,,,,120,11.704699910719626,1,0
Shot Chart Detail,22300880,229,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,3,33,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,9.0,18.0,1,1,20240304,MIL,LAC,1970,,,,,933,20.12461179749811,0,0
Shot Chart Detail,22300880,232,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,3,5,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,7.0,1,1,20240304,MIL,LAC,1970,,,,,905,7.0,0,0
Shot Chart Detail,22300880,292,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,11,0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,0.0,11.0,1,1,20240304,MIL,LAC,1970,,,,,2100,11.0,0,0
Shot Chart Detail,22300880,319,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,9,2,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-5.0,21.0,1,1,20240304,MIL,LAC,1970,,,,,1982,21.587033144922902,0,0
Shot Chart Detail,22300880,572,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,4,10,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-2.0,8.0,1,1,20240304,MIL,LAC,1970,,,,,2410,8.246211251235321,0,0
Shot Chart Detail,22300915,270,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,2,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,27.0,8.0,1,1,20240308,LAL,MIL,1970,,,,,846,28.160255680657446,0,0
Shot Chart Detail,22300924,415,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,6,30,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,26.0,16.0,1,1,20240310,LAC,MIL,1970,,,,,1830,30.528675044947494,0,0
Shot Chart Detail,22300924,429,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,5,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,26.0,11.0,1,1,20240310,LAC,MIL,1970,,,,,1776,28.231188426986208,0,0
Shot Chart Detail,22300924,441,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,4,20,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,16.0,11.0,1,1,20240310,LAC,MIL,1970,,,,,1700,19.4164878389476,0,0
Shot Chart Detail,22300958,342,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,7,23,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,2.0,20.0,1,1,20240314,MIL,PHI,1970,,,,,1883,20.09975124224178,0,0
Shot Chart Detail,22300958,442,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,10,9,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,7.0,23.0,1,1,20240314,MIL,PHI,1970,,,,,2769,24.041630560342615,0,0
Shot Chart Detail,22300976,62,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,6,42,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-1.0,25.0,1,1,20240317,MIL,PHX,1970,,,,,402,25.019992006393608,0,0
Shot Chart Detail,22300976,111,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,3,24,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-6.0,21.0,1,1,20240317,MIL,PHX,1970,,,,,204,21.840329667841555,0,0
Shot Chart Detail,22300976,405,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,4,27,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,9.0,18.0,1,1,20240317,MIL,PHX,1970,,,,,1707,20.12461179749811,0,0
Shot Chart Detail,22300976,419,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,3,7,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,12.0,25.0,1,1,20240317,MIL,PHX,1970,,,,,1627,27.730849247724095,0,0
Shot Chart Detail,22300976,422,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,2,47,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,9.0,23.0,1,1,20240317,MIL,PHX,1970,,,,,1607,24.698178070456937,0,0
Shot Chart Detail,22300998,369,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,6,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,29.0,12.0,1,1,20240320,BOS,MIL,1970,,,,,1818,31.38470965295043,0,0
Shot Chart Detail,22300998,589,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,1,32,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-21.0,12.0,1,1,20240320,BOS,MIL,1970,,,,,2252,24.186773244895647,0,0
Shot Chart Detail,22301007,78,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,4,54,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-18.0,24.0,1,1,20240321,MIL,BKN,1970,,,,,294,30.0,0,0
Shot Chart Detail,22301007,212,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,5,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,11.0,4.0,1,1,20240321,MIL,BKN,1970,,,,,1042,11.704699910719626,0,0
Shot Chart Detail,22301007,497,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,8,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,7.0,20.0,1,1,20240321,MIL,BKN,1970,,,,,2668,21.18962010041709,0,0
Shot Chart Detail,22301045,750,203081,Damian Lillard,1610612749,Milwaukee Bucks,6,1,52,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,2.0,16.0,1,1,20240326,MIL,LAL,1970,,,,,3712,16.1245154965971,0,0
Shot Chart Detail,22301061,61,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,6,35,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-18.0,1.0,1,1,20240328,NOP,MIL,1970,,,,,395,18.027756377319946,0,0
Shot Chart Detail,22301061,219,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,7,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-18.0,0.0,1,1,20240328,NOP,MIL,1970,,,,,1174,18.0,0,0
Shot Chart Detail,22301061,383,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,9,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,5.0,1,1,20240328,NOP,MIL,1970,,,,,1982,10.295630140987,0,0
Shot Chart Detail,22301061,594,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,5,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-12.0,10.0,1,1,20240328,NOP,MIL,1970,,,,,2516,15.620499351813308,0,0
Shot Chart Detail,22301061,647,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,0,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,15.0,12.0,1,1,20240328,NOP,MIL,1970,,,,,2216,19.209372712298546,0,0
Shot Chart Detail,22301122,241,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,4,40,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,2.0,5.0,1,1,20240405,MIL,TOR,1970,,,,,1000,5.385164807134504,0,0
Shot Chart Detail,22301122,554,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,8,32,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-7.0,10.0,1,1,20240405,MIL,TOR,1970,,,,,2672,12.206555615733702,0,0
Shot Chart Detail,22301122,564,203081,Damian Lillard,1610612749,Milwaukee Bucks,4,7,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-9.0,11.0,1,1,20240405,MIL,TOR,1970,,,,,2610,14.212670403551895,0,0
Shot Chart Detail,22301139,454,203081,Damian Lillard,1610612749,Milwaukee Bucks,3,2,16,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,1.0,13.0,1,1,20240407,MIL,NYK,1970,,,,,1576,13.038404810405298,0,0
Shot Chart Detail,22301148,226,203081,Damian Lillard,1610612749,Milwaukee Bucks,2,5,52,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,0.0,1,1,20240409,MIL,BOS,1970,,,,,1072,0.0,0,0
