GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,playerName,TEAM_ID,team,period,minutesRemaining,secondsRemaining,eventType,ACTION_TYPE,SHOT_TYPE,shotZone,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,shotDistance,locationX,locationY,shotAttempted,shotMade,gameDate,HTM,VTM,season,shotClock,defenderDistance,dribbles,touchTime
Shot Chart Detail,22200964,11,202691,Klay Thompson,1610612744,Golden State Warriors,1,11,13,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-163,199,1,1,20230305,LAL,GSW,1970,,,,
Shot Chart Detail,22200964,15,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,48,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,18,174,1,1,20230305,LAL,GSW,1970,,,,
Shot Chart Detail,22200964,68,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,9,Made Shot,Step Back Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-105,55,1,1,20230305,LAL,GSW,1970,,,,
Shot Chart Detail,22200964,310,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,29,253,1,1,20230305,LAL,GSW,1970,,,,
Shot Chart Detail,22200964,342,202691,Klay Thompson,1610612744,Golden State Warriors,2,0,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,10,259,1,1,20230305,LAL,GSW,1970,,,,
Shot Chart Detail,22200964,400,202691,Klay Thompson,1610612744,Golden State Warriors,3,7,14,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,16,1,1,20230305,LAL,GSW,1970,,,,
Shot Chart Detail,22200964,462,202691,Klay Thompson,1610612744,Golden State Warriors,3,3,1,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-105,14,1,1,20230305,LAL,GSW,1970,,,,
Shot Chart Detail,22200964,633,202691,Klay Thompson,1610612744,Golden State Warriors,4,1,46,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,9,1,1,20230305,LAL,GSW,1970,,,,
Shot Chart Detail,22200982,61,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,41,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,25,1,1,20230307,OKC,GSW,1970,,,,
Shot Chart Detail,22200982,74,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,127,228,1,1,20230307,OKC,GSW,1970,,,,
Shot Chart Detail,22200982,86,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,49,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,99,21,1,1,20230307,OKC,GSW,1970,,,,
Shot Chart Detail,22200982,121,202691,Klay Thompson,1610612744,Golden State Warriors,1,2,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,16,1,1,20230307,OKC,GSW,1970,,,,
Shot Chart Detail,22200982,141,202691,Klay Thompson,1610612744,Golden State Warriors,1,0,58,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,6,1,1,20230307,OKC,GSW,1970,,,,
Shot Chart Detail,22200982,284,202691,Klay Thompson,1610612744,Golden State Warriors,2,5,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-141,231,1,1,20230307,OKC,GSW,1970,,,,
Shot Chart Detail,22200982,318,202691,Klay Thompson,1610612744,Golden State Warriors,2,2,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-164,210,1,1,20230307,OKC,GSW,1970,,,,
Shot Chart Detail,22200982,491,202691,Klay Thompson,1610612744,Golden State Warriors,3,2,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-192,147,1,1,20230307,OKC,GSW,1970,,,,
Shot Chart Detail,22200982,624,202691,Klay Thompson,1610612744,Golden State Warriors,4,4,15,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,52,1,1,20230307,OKC,GSW,1970,,,,
Shot Chart Detail,22200996,32,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,18,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,20,1,1,20230309,MEM,GSW,1970,,,,
Shot Chart Detail,22200996,49,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,0,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,16,1,1,20230309,MEM,GSW,1970,,,,
Shot Chart Detail,22200996,370,202691,Klay Thompson,1610612744,Golden State Warriors,2,0,6,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,20,1,1,20230309,MEM,GSW,1970,,,,
Shot Chart Detail,22200996,427,202691,Klay Thompson,1610612744,Golden State Warriors,3,8,41,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,143,211,1,1,20230309,MEM,GSW,1970,,,,
Shot Chart Detail,22200996,470,202691,Klay Thompson,1610612744,Golden State Warriors,3,5,28,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,37,1,1,20230309,MEM,GSW,1970,,,,
Shot Chart Detail,22200996,615,202691,Klay Thompson,1610612744,Golden State Warriors,4,5,57,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,66,92,1,1,20230309,MEM,GSW,1970,,,,
Shot Chart Detail,22201012,17,202691,Klay Thompson,1610612744,Golden State Warriors,1,11,4,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,37,83,1,1,20230311,GSW,MIL,1970,,,,
Shot Chart Detail,22201012,388,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,24,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,0,1,1,20230311,GSW,MIL,1970,,,,
Shot Chart Detail,22201012,392,202691,Klay Thompson,1610612744,Golden State Warriors,3,9,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-224,96,1,1,20230311,GSW,MIL,1970,,,,
Shot Chart Detail,22201012,483,202691,Klay Thompson,1610612744,Golden State Warriors,3,2,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,141,138,1,1,20230311,GSW,MIL,1970,,,,
Shot Chart Detail,22201012,496,202691,Klay Thompson,1610612744,Golden State Warriors,3,2,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,120,218,1,1,20230311,GSW,MIL,1970,,,,
Shot Chart Detail,22201012,646,202691,Klay Thompson,1610612744,Golden State Warriors,4,3,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,47,263,1,1,20230311,GSW,MIL,1970,,,,
Shot Chart Detail,22201012,742,202691,Klay Thompson,1610612744,Golden State Warriors,5,3,23,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,0,181,1,1,20230311,GSW,MIL,1970,,,,
Shot Chart Detail,22201012,746,202691,Klay Thompson,1610612744,Golden State Warriors,5,2,41,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,103,38,1,1,20230311,GSW,MIL,1970,,,,
Shot Chart Detail,22201025,7,202691,Klay Thompson,1610612744,Golden State Warriors,1,11,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,178,189,1,1,20230313,GSW,PHX,1970,,,,
Shot Chart Detail,22201025,27,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,44,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-49,25,1,1,20230313,GSW,PHX,1970,,,,
Shot Chart Detail,22201025,36,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,146,239,1,1,20230313,GSW,PHX,1970,,,,
Shot Chart Detail,22201025,71,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,150,239,1,1,20230313,GSW,PHX,1970,,,,
Shot Chart Detail,22201025,75,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,46,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,9,1,1,20230313,GSW,PHX,1970,,,,
Shot Chart Detail,22201025,85,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,11,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,30,1,1,20230313,GSW,PHX,1970,,,,
Shot Chart Detail,22201025,99,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,6,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,44,21,1,1,20230313,GSW,PHX,1970,,,,
Shot Chart Detail,22201025,214,202691,Klay Thompson,1610612744,Golden State Warriors,2,10,26,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-91,239,1,1,20230313,GSW,PHX,1970,,,,
Shot Chart Detail,22201025,223,202691,Klay Thompson,1610612744,Golden State Warriors,2,9,27,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,206,190,1,1,20230313,GSW,PHX,1970,,,,
Shot Chart Detail,22201025,307,202691,Klay Thompson,1610612744,Golden State Warriors,2,4,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,184,200,1,1,20230313,GSW,PHX,1970,,,,
Shot Chart Detail,22201025,336,202691,Klay Thompson,1610612744,Golden State Warriors,2,1,11,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,119,180,1,1,20230313,GSW,PHX,1970,,,,
Shot Chart Detail,22201025,353,202691,Klay Thompson,1610612744,Golden State Warriors,2,0,12,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,218,184,1,1,20230313,GSW,PHX,1970,,,,
Shot Chart Detail,22201025,575,202691,Klay Thompson,1610612744,Golden State Warriors,4,9,16,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-15,133,1,1,20230313,GSW,PHX,1970,,,,
Shot Chart Detail,22201025,588,202691,Klay Thompson,1610612744,Golden State Warriors,4,8,38,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,88,63,1,1,20230313,GSW,PHX,1970,,,,
Shot Chart Detail,22201041,64,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,181,178,1,1,20230315,LAC,GSW,1970,,,,
Shot Chart Detail,22201041,175,202691,Klay Thompson,1610612744,Golden State Warriors,2,11,36,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-15,1,1,20230315,LAC,GSW,1970,,,,
Shot Chart Detail,22201041,216,202691,Klay Thompson,1610612744,Golden State Warriors,2,7,23,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-99,14,1,1,20230315,LAC,GSW,1970,,,,
Shot Chart Detail,22201041,303,202691,Klay Thompson,1610612744,Golden State Warriors,2,1,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-161,211,1,1,20230315,LAC,GSW,1970,,,,
Shot Chart Detail,22201041,360,202691,Klay Thompson,1610612744,Golden State Warriors,3,9,18,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-191,2,1,1,20230315,LAC,GSW,1970,,,,
Shot Chart Detail,22201041,570,202691,Klay Thompson,1610612744,Golden State Warriors,4,6,59,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,11,1,1,20230315,LAC,GSW,1970,,,,
Shot Chart Detail,22201048,36,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-205,162,1,1,20230317,ATL,GSW,1970,,,,
Shot Chart Detail,22201048,57,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,26,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-176,188,1,1,20230317,ATL,GSW,1970,,,,
Shot Chart Detail,22201048,97,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,4,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-66,172,1,1,20230317,ATL,GSW,1970,,,,
Shot Chart Detail,22201048,137,202691,Klay Thompson,1610612744,Golden State Warriors,1,1,23,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,13,1,1,20230317,ATL,GSW,1970,,,,
Shot Chart Detail,22201048,278,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,25,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,23,1,1,20230317,ATL,GSW,1970,,,,
Shot Chart Detail,22201048,398,202691,Klay Thompson,1610612744,Golden State Warriors,3,7,14,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,3,1,1,20230317,ATL,GSW,1970,,,,
Shot Chart Detail,22201061,20,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,24,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,107,151,1,1,20230318,MEM,GSW,1970,,,,
Shot Chart Detail,22201061,272,202691,Klay Thompson,1610612744,Golden State Warriors,2,4,31,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-94,24,1,1,20230318,MEM,GSW,1970,,,,
Shot Chart Detail,22201061,280,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,124,225,1,1,20230318,MEM,GSW,1970,,,,
Shot Chart Detail,22201061,307,202691,Klay Thompson,1610612744,Golden State Warriors,2,1,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,230,89,1,1,20230318,MEM,GSW,1970,,,,
Shot Chart Detail,22201061,351,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,38,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-5,117,1,1,20230318,MEM,GSW,1970,,,,
Shot Chart Detail,22201061,587,202691,Klay Thompson,1610612744,Golden State Warriors,4,10,17,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,10,158,1,1,20230318,MEM,GSW,1970,,,,
Shot Chart Detail,22201074,42,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,56,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,1,20230320,HOU,GSW,1970,,,,
Shot Chart Detail,22201074,72,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,11,1,1,20230320,HOU,GSW,1970,,,,
Shot Chart Detail,22201074,76,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,25,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,12,1,1,20230320,HOU,GSW,1970,,,,
Shot Chart Detail,22201074,270,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,22,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,17,1,1,20230320,HOU,GSW,1970,,,,
Shot Chart Detail,22201074,275,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,167,204,1,1,20230320,HOU,GSW,1970,,,,
Shot Chart Detail,22201074,394,202691,Klay Thompson,1610612744,Golden State Warriors,3,6,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,234,94,1,1,20230320,HOU,GSW,1970,,,,
Shot Chart Detail,22201074,421,202691,Klay Thompson,1610612744,Golden State Warriors,3,4,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-162,206,1,1,20230320,HOU,GSW,1970,,,,
Shot Chart Detail,22201074,458,202691,Klay Thompson,1610612744,Golden State Warriors,3,1,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20230320,HOU,GSW,1970,,,,
Shot Chart Detail,22201074,540,202691,Klay Thompson,1610612744,Golden State Warriors,4,6,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,165,190,1,1,20230320,HOU,GSW,1970,,,,
Shot Chart Detail,22201074,598,202691,Klay Thompson,1610612744,Golden State Warriors,4,2,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-104,176,1,1,20230320,HOU,GSW,1970,,,,
Shot Chart Detail,22201074,612,202691,Klay Thompson,1610612744,Golden State Warriors,4,1,28,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,34,1,1,20230320,HOU,GSW,1970,,,,
Shot Chart Detail,22201086,14,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,203,139,1,1,20230322,DAL,GSW,1970,,,,
Shot Chart Detail,22201086,17,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,199,10,1,1,20230322,DAL,GSW,1970,,,,
Shot Chart Detail,22201086,235,202691,Klay Thompson,1610612744,Golden State Warriors,2,6,40,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,6,95,1,1,20230322,DAL,GSW,1970,,,,
Shot Chart Detail,22201086,293,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,20,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-158,50,1,1,20230322,DAL,GSW,1970,,,,
Shot Chart Detail,22201103,13,202691,Klay Thompson,1610612744,Golden State Warriors,1,11,8,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-6,263,1,1,20230324,GSW,PHI,1970,,,,
Shot Chart Detail,22201103,34,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,54,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-56,74,1,1,20230324,GSW,PHI,1970,,,,
Shot Chart Detail,22201103,256,202691,Klay Thompson,1610612744,Golden State Warriors,2,4,32,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-235,49,1,1,20230324,GSW,PHI,1970,,,,
Shot Chart Detail,22201103,376,202691,Klay Thompson,1610612744,Golden State Warriors,3,7,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-176,188,1,1,20230324,GSW,PHI,1970,,,,
Shot Chart Detail,22201103,387,202691,Klay Thompson,1610612744,Golden State Warriors,3,6,15,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-36,263,1,1,20230324,GSW,PHI,1970,,,,
Shot Chart Detail,22201103,567,202691,Klay Thompson,1610612744,Golden State Warriors,4,6,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,180,190,1,1,20230324,GSW,PHI,1970,,,,
Shot Chart Detail,22201103,585,202691,Klay Thompson,1610612744,Golden State Warriors,4,5,5,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-119,231,1,1,20230324,GSW,PHI,1970,,,,
Shot Chart Detail,22201121,87,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,25,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-194,180,1,1,20230326,GSW,MIN,1970,,,,
Shot Chart Detail,22201121,93,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,164,202,1,1,20230326,GSW,MIN,1970,,,,
Shot Chart Detail,22201121,117,202691,Klay Thompson,1610612744,Golden State Warriors,1,3,3,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,8,1,1,20230326,GSW,MIN,1970,,,,
Shot Chart Detail,22201121,289,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-167,226,1,1,20230326,GSW,MIN,1970,,,,
Shot Chart Detail,22201121,629,202691,Klay Thompson,1610612744,Golden State Warriors,4,2,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-138,225,1,1,20230326,GSW,MIN,1970,,,,
Shot Chart Detail,22201135,47,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,50,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,11,1,1,20230328,GSW,NOP,1970,,,,
Shot Chart Detail,22201135,83,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,221,142,1,1,20230328,GSW,NOP,1970,,,,
Shot Chart Detail,22201135,362,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,44,Made Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,42,1,1,20230328,GSW,NOP,1970,,,,
Shot Chart Detail,22201135,407,202691,Klay Thompson,1610612744,Golden State Warriors,3,7,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,169,189,1,1,20230328,GSW,NOP,1970,,,,
Shot Chart Detail,22201135,420,202691,Klay Thompson,1610612744,Golden State Warriors,3,6,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,145,209,1,1,20230328,GSW,NOP,1970,,,,
Shot Chart Detail,22201135,651,202691,Klay Thompson,1610612744,Golden State Warriors,4,1,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,151,267,1,1,20230328,GSW,NOP,1970,,,,
Shot Chart Detail,22201158,102,202691,Klay Thompson,1610612744,Golden State Warriors,1,3,54,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-158,8,1,1,20230331,GSW,SAS,1970,,,,
Shot Chart Detail,22201158,405,202691,Klay Thompson,1610612744,Golden State Warriors,3,8,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,201,172,1,1,20230331,GSW,SAS,1970,,,,
Shot Chart Detail,22201158,409,202691,Klay Thompson,1610612744,Golden State Warriors,3,8,4,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,48,1,1,20230331,GSW,SAS,1970,,,,
Shot Chart Detail,22201158,429,202691,Klay Thompson,1610612744,Golden State Warriors,3,6,48,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,17,261,1,1,20230331,GSW,SAS,1970,,,,
Shot Chart Detail,22201158,471,202691,Klay Thompson,1610612744,Golden State Warriors,3,4,11,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,26,1,1,20230331,GSW,SAS,1970,,,,
Shot Chart Detail,22201158,487,202691,Klay Thompson,1610612744,Golden State Warriors,3,3,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-200,142,1,1,20230331,GSW,SAS,1970,,,,
Shot Chart Detail,22201158,512,202691,Klay Thompson,1610612744,Golden State Warriors,3,0,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-178,187,1,1,20230331,GSW,SAS,1970,,,,
Shot Chart Detail,22201158,656,202691,Klay Thompson,1610612744,Golden State Warriors,4,4,49,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,34,34,1,1,20230331,GSW,SAS,1970,,,,
Shot Chart Detail,22201158,683,202691,Klay Thompson,1610612744,Golden State Warriors,4,3,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,208,167,1,1,20230331,GSW,SAS,1970,,,,
Shot Chart Detail,22201158,705,202691,Klay Thompson,1610612744,Golden State Warriors,4,1,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-185,180,1,1,20230331,GSW,SAS,1970,,,,
Shot Chart Detail,22201158,708,202691,Klay Thompson,1610612744,Golden State Warriors,4,1,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-205,157,1,1,20230331,GSW,SAS,1970,,,,
Shot Chart Detail,22201175,30,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,11,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,2,1,1,20230402,DEN,GSW,1970,,,,
Shot Chart Detail,22201175,53,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,17,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-190,202,1,1,20230402,DEN,GSW,1970,,,,
Shot Chart Detail,22201175,71,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,54,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,-6,1,1,20230402,DEN,GSW,1970,,,,
