PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,FG3M,FG3A,FG3_PCT,FGM,FGA,FG_PCT,FTM,FTA,FT_PCT,AST,TOV,SEASON
201573,Jerryd Bayless,MIN,34,19.3,0.9,2.9,0.296,2.4,6.8,0.357,0.5,0.8,0.571,3.5,0.9,2018-19
1628975,Jevon Carter,MEM,39,14.8,0.9,2.6,0.333,1.4,4.7,0.303,0.7,0.8,0.813,1.8,0.8,2018-19
1628975,Jevon Carter,PHX,58,16.3,1.1,2.5,0.425,1.7,4.2,0.416,0.4,0.5,0.852,1.4,0.6,2019-20
1628975,Jevon Carter,PHX,60,11.9,0.9,2.5,0.371,1.6,3.7,0.422,0.1,0.1,0.571,1.2,0.3,2020-21
1628975,Jevon Carter,MIL,66,13.7,1.0,2.6,0.388,1.5,3.8,0.387,0.2,0.3,0.833,1.5,0.5,2021-22
1628975,Jevon Carter,MIL,81,22.4,1.8,4.2,0.421,3.0,7.0,0.423,0.4,0.5,0.816,2.4,1.0,2022-23
1628975,Jevon Carter,CHI,72,13.9,1.1,3.3,0.329,1.9,5.1,0.378,0.1,0.1,0.571,1.3,0.5,2023-24
202690,Jimmer Fredette,NOP,50,10.2,0.2,1.0,0.188,1.3,3.3,0.38,0.9,0.9,0.956,1.2,0.7,2014-15
202710,Jimmy Butler III,CHI,65,38.7,1.1,3.0,0.378,6.5,14.0,0.462,5.9,7.1,0.834,3.3,1.4,2014-15
202710,Jimmy Butler III,CHI,67,36.9,1.0,3.1,0.312,7.0,15.4,0.454,5.9,7.1,0.832,4.8,2.0,2015-16
202710,Jimmy Butler III,CHI,76,37.0,1.2,3.3,0.367,7.5,16.5,0.455,7.7,8.9,0.865,5.5,2.1,2016-17
202710,Jimmy Butler III,MIN,59,36.7,1.2,3.4,0.35,7.4,15.6,0.474,6.2,7.2,0.854,4.9,1.8,2017-18
202710,Jimmy Butler III,PHI,65,33.6,1.0,3.0,0.347,6.4,13.9,0.462,4.8,5.6,0.855,4.0,1.5,2018-19
202710,Jimmy Butler III,MIA,58,33.8,0.5,2.1,0.244,5.9,13.1,0.455,7.6,9.1,0.834,6.0,2.2,2019-20
202710,Jimmy Butler III,MIA,52,33.6,0.5,2.0,0.245,7.0,14.2,0.497,6.9,8.0,0.863,7.1,2.1,2020-21
202710,Jimmy Butler III,MIA,57,33.9,0.5,2.0,0.233,7.0,14.5,0.48,6.9,8.0,0.87,5.5,2.1,2021-22
202710,Jimmy Butler III,MIA,64,33.4,0.6,1.6,0.35,7.5,13.9,0.539,7.4,8.7,0.85,5.3,1.6,2022-23
202710,Jimmy Butler III,MIA,60,34.0,1.0,2.4,0.414,6.6,13.2,0.499,6.6,7.7,0.858,5.0,1.7,2023-24
1629111,Jock Landale,SAS,54,10.9,0.5,1.6,0.326,1.9,3.8,0.495,0.6,0.8,0.829,0.8,0.6,2021-22
1629111,Jock Landale,PHX,69,14.2,0.3,1.2,0.25,2.6,4.9,0.528,1.1,1.5,0.752,1.0,0.9,2022-23
201975,Jodie Meeks,DET,60,24.4,1.2,3.5,0.349,3.7,8.9,0.416,2.4,2.7,0.906,1.3,1.0,2014-15
201975,Jodie Meeks,ORL,36,20.5,1.6,3.8,0.409,2.9,7.1,0.402,1.8,2.1,0.878,1.3,1.0,2016-17
201975,Jodie Meeks,WAS,77,14.5,0.9,2.7,0.343,2.0,5.1,0.399,1.3,1.5,0.863,0.9,0.5,2017-18
203925,Joe Harris,CLE,51,9.7,0.6,1.6,0.369,0.9,2.4,0.4,0.2,0.3,0.6,0.5,0.5,2014-15
203925,Joe Harris,BKN,52,21.9,1.6,4.3,0.385,3.0,7.0,0.425,0.7,0.9,0.714,1.0,1.1,2016-17
203925,Joe Harris,BKN,78,25.3,1.9,4.6,0.419,3.9,8.0,0.491,1.1,1.3,0.827,1.6,1.2,2017-18
203925,Joe Harris,BKN,76,30.2,2.4,5.1,0.474,4.9,9.8,0.5,1.4,1.8,0.827,2.4,1.6,2018-19
203925,Joe Harris,BKN,69,30.8,2.5,5.9,0.424,5.5,11.4,0.486,0.9,1.3,0.719,2.1,1.5,2019-20
203925,Joe Harris,BKN,69,31.0,3.1,6.4,0.475,5.2,10.2,0.505,0.7,0.9,0.778,1.9,0.9,2020-21
203925,Joe Harris,BKN,14,30.2,2.9,6.3,0.466,4.0,8.9,0.452,0.4,0.4,0.833,1.0,1.1,2021-22
203925,Joe Harris,BKN,74,20.6,1.9,4.5,0.426,2.7,5.9,0.457,0.2,0.4,0.643,1.4,0.6,2022-23
204060,Joe Ingles,UTA,79,21.2,0.9,2.6,0.356,1.9,4.5,0.415,0.4,0.5,0.75,2.3,1.2,2014-15
204060,Joe Ingles,UTA,81,15.3,1.0,2.6,0.386,1.5,3.6,0.426,0.2,0.2,0.722,1.2,0.8,2015-16
204060,Joe Ingles,UTA,82,24.1,1.5,3.4,0.441,2.5,5.5,0.452,0.6,0.8,0.735,2.7,1.3,2016-17
204060,Joe Ingles,UTA,82,31.4,2.5,5.7,0.44,4.1,8.8,0.467,0.8,1.0,0.795,4.8,1.9,2017-18
204060,Joe Ingles,UTA,82,31.3,2.3,5.9,0.391,4.4,9.8,0.448,1.1,1.5,0.707,5.7,2.4,2018-19
204060,Joe Ingles,UTA,72,29.7,2.0,4.9,0.399,3.4,7.7,0.445,1.0,1.3,0.787,5.2,2.0,2019-20
204060,Joe Ingles,UTA,67,27.9,2.7,6.1,0.451,4.1,8.4,0.489,1.1,1.3,0.844,4.7,1.7,2020-21
204060,Joe Ingles,POR,45,24.9,1.7,5.0,0.347,2.6,6.3,0.404,0.4,0.5,0.773,3.5,1.0,2021-22
204060,Joe Ingles,MIL,46,22.7,1.8,4.4,0.409,2.3,5.4,0.435,0.4,0.5,0.857,3.3,1.2,2022-23
204060,Joe Ingles,ORL,68,17.2,1.0,2.4,0.435,1.5,3.3,0.436,0.4,0.5,0.824,3.0,1.0,2023-24
2207,Joe Johnson,BKN,80,34.9,1.5,4.2,0.359,5.6,12.8,0.435,1.8,2.2,0.801,3.7,1.7,2014-15
2207,Joe Johnson,MIA,81,33.4,1.5,3.9,0.383,4.7,10.6,0.439,1.5,1.8,0.831,3.9,2.0,2015-16
2207,Joe Johnson,UTA,78,23.6,1.4,3.3,0.411,3.5,8.0,0.436,0.8,1.0,0.818,1.8,0.9,2016-17
2207,Joe Johnson,HOU,55,21.9,0.7,2.6,0.276,2.7,6.5,0.406,0.7,0.8,0.889,1.5,0.9,2017-18
1626202,Joe Young,IND,53,10.5,0.5,1.2,0.379,1.5,3.5,0.43,0.4,0.5,0.759,0.7,0.5,2017-18
203954,Joel Embiid,PHI,31,25.4,1.2,3.2,0.367,6.5,13.8,0.466,6.2,7.9,0.783,2.1,3.8,2016-17
203954,Joel Embiid,PHI,63,30.4,1.0,3.4,0.308,8.1,16.8,0.483,5.7,7.4,0.769,3.2,3.7,2017-18
203954,Joel Embiid,PHI,64,33.7,1.2,4.1,0.3,9.1,18.7,0.484,8.2,10.1,0.804,3.7,3.5,2018-19
203954,Joel Embiid,PHI,51,29.5,1.1,3.4,0.331,7.5,15.7,0.477,6.9,8.5,0.807,3.0,3.1,2019-20
203954,Joel Embiid,PHI,51,31.1,1.1,3.0,0.377,9.0,17.6,0.513,9.2,10.7,0.859,2.8,3.1,2020-21
203954,Joel Embiid,PHI,68,33.8,1.4,3.7,0.371,9.8,19.6,0.499,9.6,11.8,0.814,4.2,3.1,2021-22
203954,Joel Embiid,PHI,66,34.6,1.0,3.0,0.33,11.0,20.1,0.548,10.0,11.7,0.857,4.2,3.4,2022-23
203954,Joel Embiid,PHI,39,33.6,1.4,3.6,0.388,11.5,21.8,0.529,10.2,11.6,0.883,5.6,3.8,2023-24
203530,Joffrey Lauvergne,DEN,59,17.6,0.2,0.9,0.245,3.3,6.4,0.513,1.1,1.2,0.899,0.9,0.9,2015-16
203530,Joffrey Lauvergne,CHI,70,14.0,0.5,1.4,0.337,2.1,4.8,0.44,0.7,1.0,0.63,1.0,0.8,2016-17
1628381,John Collins,ATL,61,30.0,0.9,2.6,0.348,7.6,13.6,0.56,3.3,4.4,0.763,2.0,2.0,2018-19
1628381,John Collins,ATL,41,33.2,1.4,3.6,0.401,8.6,14.8,0.583,2.9,3.7,0.8,1.5,1.8,2019-20
1628381,John Collins,ATL,63,29.3,1.3,3.3,0.399,6.8,12.2,0.556,2.7,3.2,0.833,1.2,1.3,2020-21
1628381,John Collins,ATL,54,30.8,1.2,3.3,0.364,6.3,11.9,0.526,2.5,3.1,0.793,1.8,1.1,2021-22
1628381,John Collins,ATL,71,30.0,1.0,3.4,0.292,5.1,10.0,0.508,2.0,2.5,0.803,1.2,1.1,2022-23
1628381,John Collins,UTA,68,28.0,1.3,3.4,0.371,5.8,11.0,0.532,2.2,2.7,0.795,1.1,1.4,2023-24
203098,John Jenkins,ATL,24,12.4,0.9,2.2,0.404,2.0,4.1,0.495,0.7,0.8,0.842,0.5,0.3,2014-15
203098,John Jenkins,PHX,43,11.2,0.4,1.2,0.314,1.7,3.7,0.444,0.5,0.6,0.833,0.8,0.6,2015-16
203098,John Jenkins,NYK,26,12.8,0.8,2.2,0.379,1.6,4.0,0.4,0.6,0.7,0.833,0.8,0.3,2018-19
1629723,John Konchar,MEM,43,13.4,0.5,1.3,0.375,1.6,3.2,0.5,0.6,0.7,0.833,1.1,0.4,2020-21
1629723,John Konchar,MEM,72,17.9,0.7,1.8,0.413,1.9,3.6,0.515,0.4,0.7,0.551,1.5,0.4,2021-22
1629723,John Konchar,MEM,72,20.7,0.8,2.5,0.339,1.9,4.4,0.431,0.4,0.5,0.778,1.4,0.5,2022-23
1629723,John Konchar,MEM,55,21.3,0.7,2.2,0.317,1.6,3.8,0.423,0.4,0.5,0.84,2.0,0.8,2023-24
202322,John Wall,WAS,79,35.9,0.8,2.7,0.3,6.6,14.8,0.445,3.6,4.6,0.785,10.0,3.8,2014-15
202322,John Wall,WAS,77,36.2,1.5,4.3,0.351,7.4,17.5,0.424,3.5,4.5,0.791,10.2,4.1,2015-16
202322,John Wall,WAS,78,36.4,1.1,3.5,0.327,8.3,18.4,0.451,5.4,6.8,0.801,10.7,4.1,2016-17
202322,John Wall,WAS,41,34.4,1.5,4.1,0.371,6.8,16.3,0.42,4.3,5.9,0.726,9.6,3.9,2017-18
202322,John Wall,WAS,32,34.5,1.6,5.3,0.302,7.7,17.3,0.444,3.8,5.5,0.697,8.7,3.8,2018-19
202322,John Wall,HOU,40,32.2,2.0,6.2,0.317,7.3,18.2,0.404,4.0,5.3,0.749,6.9,3.5,2020-21
202322,John Wall,LAC,34,22.2,1.0,3.2,0.303,4.1,10.0,0.407,2.3,3.3,0.681,5.2,2.4,2022-23
1631098,Johnny Davis,WAS,28,15.1,0.6,2.5,0.243,2.4,6.1,0.386,0.5,1.0,0.519,1.0,0.6,2022-23
1630548,Johnny Juzang,UTA,18,12.9,0.8,3.5,0.238,1.9,5.8,0.337,0.1,0.2,0.5,0.4,0.2,2022-23
1630548,Johnny Juzang,UTA,20,18.6,1.6,3.9,0.416,2.6,5.5,0.464,0.5,0.7,0.714,1.2,0.7,2023-24
202720,Jon Leuer,PHX,67,18.7,0.6,1.6,0.382,3.3,7.0,0.481,1.1,1.5,0.762,1.1,1.1,2015-16
202720,Jon Leuer,DET,75,25.9,0.7,2.2,0.293,4.1,8.6,0.48,1.3,1.5,0.867,1.5,0.9,2016-17
1628413,Jonah Bolden,PHI,44,14.5,0.8,2.2,0.354,1.8,3.7,0.494,0.3,0.6,0.481,0.9,0.8,2018-19
201973,Jonas Jerebko,BOS,75,16.4,0.7,1.9,0.386,2.3,5.1,0.446,0.7,0.9,0.848,0.9,0.6,2014-15
201973,Jonas Jerebko,BOS,78,15.1,0.6,1.4,0.398,1.5,3.7,0.413,0.8,1.0,0.782,0.8,0.7,2015-16
201973,Jonas Jerebko,BOS,78,15.8,0.6,1.7,0.346,1.5,3.4,0.435,0.3,0.5,0.703,0.9,0.5,2016-17
201973,Jonas Jerebko,UTA,74,15.3,0.9,2.1,0.414,2.1,4.6,0.466,0.6,0.8,0.807,0.6,0.4,2017-18
201973,Jonas Jerebko,GSW,73,16.7,0.9,2.6,0.367,2.2,4.9,0.459,0.9,1.1,0.8,1.3,0.6,2018-19
202685,Jonas Valančiūnas,TOR,77,22.4,0.4,1.0,0.405,5.1,8.9,0.568,2.2,2.7,0.806,1.1,1.5,2017-18
202685,Jonas Valančiūnas,MEM,70,26.4,0.5,1.3,0.352,6.2,10.6,0.585,2.1,2.9,0.74,1.9,1.8,2019-20
202685,Jonas Valančiūnas,MEM,62,28.3,0.3,0.9,0.368,7.1,12.0,0.592,2.5,3.3,0.773,1.8,1.6,2020-21
202685,Jonas Valančiūnas,NOP,74,30.3,0.8,2.1,0.361,6.9,12.7,0.544,3.2,3.9,0.82,2.6,2.4,2021-22
202685,Jonas Valančiūnas,NOP,79,24.9,0.5,1.4,0.349,5.6,10.3,0.547,2.3,2.8,0.826,1.8,2.0,2022-23
202685,Jonas Valančiūnas,NOP,82,23.5,0.5,1.5,0.308,4.9,8.8,0.559,2.0,2.5,0.785,2.1,1.4,2023-24
1628371,Jonathan Isaac,ORL,75,26.6,1.1,3.5,0.323,3.5,8.1,0.429,1.5,1.8,0.815,1.1,1.0,2018-19
1628371,Jonathan Isaac,ORL,34,28.8,0.9,2.8,0.34,4.6,9.8,0.47,1.8,2.3,0.779,1.4,1.4,2019-20
1628371,Jonathan Isaac,ORL,58,15.8,0.7,1.9,0.375,2.5,4.9,0.51,1.0,1.4,0.72,0.5,0.5,2023-24
1630228,Jonathan Kuminga,GSW,70,16.9,0.7,2.1,0.336,3.4,6.6,0.513,1.9,2.7,0.684,0.9,1.1,2021-22
1630228,Jonathan Kuminga,GSW,67,20.8,0.8,2.2,0.37,3.9,7.4,0.525,1.3,2.1,0.652,1.9,1.4,2022-23
1630228,Jonathan Kuminga,GSW,74,26.3,0.7,2.2,0.321,6.2,11.6,0.529,3.0,4.0,0.746,2.2,1.6,2023-24
203613,Jonathon Simmons,SAS,78,17.9,0.4,1.3,0.294,2.3,5.4,0.42,1.3,1.7,0.75,1.6,1.0,2016-17
203613,Jonathon Simmons,ORL,69,29.4,1.0,3.0,0.338,5.1,11.0,0.465,2.7,3.5,0.768,2.5,2.1,2017-18
203613,Jonathon Simmons,PHI,56,19.0,0.5,1.9,0.269,2.4,6.3,0.38,1.3,1.7,0.742,2.3,1.2,2018-19
1629007,Jontay Porter,DET,26,13.8,0.8,2.3,0.333,1.5,4.0,0.385,0.6,0.7,0.833,2.3,0.8,2023-24
203903,Jordan Clarkson,LAL,59,25.0,0.6,2.1,0.314,4.5,10.1,0.448,2.2,2.7,0.829,3.5,1.6,2014-15
203903,Jordan Clarkson,LAL,79,32.3,1.4,4.1,0.347,6.0,13.9,0.433,2.1,2.6,0.804,2.4,1.7,2015-16
203903,Jordan Clarkson,LAL,82,29.2,1.4,4.3,0.329,5.8,13.1,0.445,1.6,2.0,0.798,2.6,2.0,2016-17
203903,Jordan Clarkson,CLE,81,23.3,1.4,3.9,0.352,5.3,11.8,0.451,1.9,2.3,0.8,2.7,1.6,2017-18
203903,Jordan Clarkson,CLE,81,27.3,1.8,5.5,0.324,6.5,14.6,0.448,2.0,2.4,0.844,2.4,1.7,2018-19
203903,Jordan Clarkson,UTA,71,24.0,2.1,5.8,0.368,5.5,12.2,0.454,1.9,2.3,0.836,1.9,1.4,2019-20
203903,Jordan Clarkson,UTA,68,26.7,3.1,8.8,0.347,6.7,15.8,0.425,1.9,2.1,0.896,2.5,1.7,2020-21
203903,Jordan Clarkson,UTA,79,27.1,2.4,7.6,0.318,5.9,14.1,0.419,1.8,2.2,0.828,2.5,1.6,2021-22
203903,Jordan Clarkson,UTA,61,32.6,2.5,7.5,0.338,7.5,16.9,0.444,3.3,4.0,0.816,4.4,3.0,2022-23
203903,Jordan Clarkson,UTA,55,30.6,1.7,5.6,0.294,6.1,14.8,0.413,3.2,3.7,0.881,5.0,2.7,2023-24
202348,Jordan Crawford,NOP,19,23.3,1.9,5.0,0.389,5.5,11.5,0.482,1.1,1.4,0.769,3.0,1.3,2016-17
200770,Jordan Farmar,LAC,36,14.7,1.0,2.7,0.361,1.7,4.4,0.386,0.3,0.3,0.909,1.9,0.9,2014-15
1630692,Jordan Goodwin,WAS,62,17.8,0.6,1.9,0.322,2.5,5.7,0.448,0.9,1.1,0.768,2.7,0.9,2022-23
1630692,Jordan Goodwin,MEM,57,18.5,0.7,2.5,0.298,2.5,6.7,0.369,0.8,1.0,0.746,2.7,1.0,2023-24
1641722,Jordan Hawkins,NOP,67,17.3,1.6,4.4,0.366,2.6,6.8,0.382,1.0,1.2,0.838,1.0,0.6,2023-24
1629162,Jordan McLaughlin,MIN,30,19.7,1.0,2.5,0.382,2.9,5.9,0.489,0.9,1.3,0.667,4.2,1.0,2019-20
1629162,Jordan McLaughlin,MIN,51,18.4,0.6,1.8,0.359,2.0,4.7,0.413,0.5,0.6,0.767,3.8,1.0,2020-21
1629162,Jordan McLaughlin,MIN,62,14.5,0.4,1.4,0.318,1.4,3.2,0.44,0.5,0.6,0.75,2.9,0.6,2021-22
1629162,Jordan McLaughlin,MIN,43,15.8,0.6,1.8,0.308,1.4,3.4,0.421,0.3,0.4,0.833,3.4,0.8,2022-23
1629162,Jordan McLaughlin,MIN,56,11.2,0.8,1.6,0.472,1.3,2.6,0.483,0.2,0.3,0.722,2.0,0.3,2023-24
203895,Jordan McRae,CLE,37,10.4,0.5,1.4,0.353,1.6,4.1,0.387,0.7,0.9,0.794,0.5,0.4,2016-17
203895,Jordan McRae,DET,37,21.2,1.2,3.4,0.357,4.0,9.9,0.407,2.2,2.9,0.761,2.5,1.2,2019-20
1629670,Jordan Nwora,MIL,30,9.1,0.9,2.1,0.452,2.1,4.5,0.459,0.6,0.8,0.76,0.2,0.8,2020-21
1629670,Jordan Nwora,MIL,62,19.1,1.3,3.7,0.348,3.0,7.5,0.403,0.6,0.7,0.837,1.0,0.9,2021-22
1629670,Jordan Nwora,IND,62,19.2,1.4,3.4,0.408,3.1,7.2,0.436,1.1,1.4,0.791,1.4,1.1,2022-23
1629670,Jordan Nwora,TOR,52,13.7,0.8,2.5,0.336,2.7,5.8,0.462,0.8,1.0,0.83,1.2,1.0,2023-24
1629673,Jordan Poole,GSW,57,22.3,1.3,4.6,0.279,2.9,8.8,0.333,1.7,2.1,0.798,2.4,1.3,2019-20
1629673,Jordan Poole,GSW,51,19.4,1.9,5.4,0.351,4.0,9.3,0.432,2.1,2.3,0.882,1.9,1.0,2020-21
1629673,Jordan Poole,GSW,76,30.0,2.8,7.6,0.364,6.2,13.9,0.448,3.2,3.5,0.925,4.0,2.5,2021-22
1629673,Jordan Poole,GSW,82,30.0,2.6,7.8,0.336,6.7,15.6,0.43,4.4,5.1,0.87,4.5,3.1,2022-23
1629673,Jordan Poole,WAS,78,30.1,2.4,7.2,0.326,6.3,15.2,0.413,2.5,2.8,0.877,4.4,2.4,2023-24
1630631,Jose Alvarado,NOP,54,15.4,0.6,2.0,0.291,2.4,5.4,0.446,0.7,1.0,0.679,2.8,0.7,2021-22
1630631,Jose Alvarado,NOP,61,21.5,1.4,4.0,0.336,3.3,8.0,0.411,1.1,1.3,0.813,3.0,1.3,2022-23
1630631,Jose Alvarado,NOP,56,18.4,1.4,3.7,0.377,2.5,6.2,0.412,0.6,0.9,0.673,2.1,0.7,2023-24
101181,Jose Calderon,NYK,42,30.2,1.4,3.4,0.415,3.5,8.4,0.415,0.7,0.8,0.906,4.7,1.8,2014-15
101181,Jose Calderon,NYK,72,28.1,1.2,2.8,0.414,2.9,6.3,0.459,0.6,0.7,0.875,4.1,1.2,2015-16
101181,Jose Calderon,ATL,41,13.1,0.5,1.6,0.313,1.3,3.3,0.41,0.3,0.3,0.917,2.1,1.0,2016-17
101181,Jose Calderon,CLE,57,16.0,0.8,1.7,0.464,1.6,3.2,0.503,0.4,0.5,0.8,2.1,0.7,2017-18
101181,Jose Calderon,DET,49,12.9,0.3,1.2,0.246,0.9,2.4,0.375,0.2,0.2,0.818,2.3,0.7,2018-19
1630528,Josh Christopher,HOU,74,18.0,0.8,2.6,0.296,3.0,6.8,0.448,1.1,1.5,0.735,2.0,1.5,2021-22
1630528,Josh Christopher,HOU,64,12.3,0.3,1.4,0.236,2.4,5.1,0.465,0.7,0.9,0.75,1.1,0.9,2022-23
1630581,Josh Giddey,OKC,54,31.5,1.0,3.9,0.263,5.2,12.4,0.419,1.0,1.5,0.709,6.4,3.2,2021-22
1630581,Josh Giddey,OKC,76,31.1,1.0,3.1,0.325,7.1,14.7,0.482,1.4,1.9,0.731,6.2,2.8,2022-23
1630581,Josh Giddey,OKC,80,25.1,1.0,3.0,0.337,5.0,10.6,0.475,1.3,1.6,0.806,4.8,2.1,2023-24
1630182,Josh Green,DAL,67,15.5,0.4,1.2,0.359,1.9,3.8,0.508,0.5,0.7,0.689,1.2,0.7,2021-22
1630182,Josh Green,DAL,60,25.7,1.1,2.8,0.402,3.4,6.4,0.537,1.1,1.6,0.723,1.7,1.2,2022-23
1630182,Josh Green,DAL,57,26.4,1.3,3.3,0.385,3.1,6.6,0.479,0.7,1.0,0.684,2.3,1.1,2023-24
1628404,Josh Hart,LAL,63,23.2,1.2,3.1,0.396,2.8,6.0,0.469,1.0,1.5,0.702,1.3,0.7,2017-18
1628404,Josh Hart,LAL,67,25.6,1.4,4.1,0.336,2.8,6.9,0.407,0.8,1.2,0.688,1.4,0.9,2018-19
1628404,Josh Hart,NOP,65,27.0,1.9,5.4,0.342,3.5,8.2,0.423,1.3,1.8,0.739,1.7,1.2,2019-20
1628404,Josh Hart,NOP,47,28.7,1.3,4.1,0.326,3.2,7.3,0.439,1.5,1.9,0.775,2.3,1.0,2020-21
1628404,Josh Hart,POR,54,33.2,1.4,3.9,0.343,5.3,10.5,0.504,3.0,3.9,0.758,4.1,2.1,2021-22
1628404,Josh Hart,NYK,76,32.3,0.8,2.2,0.372,3.6,6.8,0.529,1.7,2.3,0.75,3.8,1.5,2022-23
1628404,Josh Hart,NYK,81,33.4,1.0,3.2,0.31,3.6,8.4,0.434,1.1,1.4,0.791,4.1,1.5,2023-24
203962,Josh Huestis,OKC,69,14.2,0.5,1.7,0.287,0.9,2.6,0.33,0.1,0.3,0.3,0.3,0.4,2017-18
1628367,Josh Jackson,PHX,77,25.4,0.7,2.8,0.263,5.1,12.1,0.417,2.3,3.6,0.634,1.5,1.9,2017-18
1628367,Josh Jackson,PHX,79,25.2,0.9,2.8,0.324,4.4,10.6,0.413,1.8,2.7,0.671,2.3,2.2,2018-19
1628367,Josh Jackson,MEM,22,17.3,1.0,3.3,0.319,3.2,7.2,0.44,1.6,2.3,0.7,1.6,1.3,2019-20
1628367,Josh Jackson,DET,62,25.2,1.2,4.1,0.3,4.8,11.4,0.419,2.6,3.5,0.729,2.3,2.3,2020-21
1628367,Josh Jackson,SAC,51,16.3,0.6,2.5,0.254,2.4,5.9,0.4,1.1,1.5,0.714,1.1,0.9,2021-22
201177,Josh McRoberts,MIA,42,14.2,0.3,1.2,0.245,1.3,3.5,0.372,0.7,1.0,0.7,1.9,0.7,2015-16
1629006,Josh Okogie,MIN,74,23.7,0.8,2.9,0.279,2.6,6.9,0.386,1.6,2.2,0.728,1.2,0.9,2018-19
1629006,Josh Okogie,MIN,62,25.0,0.7,2.5,0.266,2.7,6.4,0.427,2.5,3.1,0.796,1.6,1.4,2019-20
1629006,Josh Okogie,MIN,59,20.3,0.5,1.8,0.269,1.7,4.3,0.402,1.4,1.8,0.769,1.1,0.7,2020-21
1629006,Josh Okogie,PHX,72,18.8,0.9,2.7,0.335,2.3,5.8,0.391,1.9,2.7,0.724,1.5,0.9,2022-23
1629006,Josh Okogie,PHX,60,16.0,0.5,1.6,0.309,1.4,3.4,0.417,1.3,1.7,0.745,1.1,0.6,2023-24
1626196,Josh Richardson,MIA,52,21.3,1.0,2.2,0.461,2.4,5.2,0.452,0.8,1.2,0.667,1.4,0.7,2015-16
1626196,Josh Richardson,MIA,53,30.5,1.4,4.3,0.33,3.8,9.7,0.394,1.1,1.5,0.779,2.6,1.2,2016-17
1626196,Josh Richardson,MIA,81,33.2,1.6,4.1,0.378,4.9,10.9,0.451,1.5,1.8,0.845,2.9,1.7,2017-18
1626196,Josh Richardson,MIA,73,34.8,2.2,6.3,0.357,5.8,14.1,0.412,2.7,3.2,0.861,4.1,1.5,2018-19
1626196,Josh Richardson,PHI,55,30.8,1.5,4.5,0.341,5.1,11.7,0.43,2.1,2.6,0.809,2.9,1.9,2019-20
1626196,Josh Richardson,DAL,59,30.3,1.5,4.5,0.33,4.5,10.5,0.427,1.7,1.8,0.917,2.6,1.3,2020-21
1626196,Josh Richardson,SAS,65,24.6,1.6,3.8,0.415,3.6,8.2,0.438,1.5,1.7,0.889,1.8,1.0,2021-22
1626196,Josh Richardson,NOP,65,23.5,1.6,4.5,0.365,3.7,8.5,0.431,1.1,1.2,0.852,2.7,1.3,2022-23
1626196,Josh Richardson,MIA,43,25.6,1.5,4.4,0.347,3.6,8.1,0.444,1.2,1.3,0.944,2.4,0.8,2023-24
2746,Josh Smith,HOU,83,27.7,0.9,2.7,0.316,5.0,11.9,0.419,1.5,3.1,0.498,3.3,2.5,2014-15
2746,Josh Smith,HOU,55,16.0,0.7,2.6,0.287,2.3,6.3,0.364,0.7,1.2,0.552,1.6,1.4,2015-16
1630563,Joshua Primo,SAS,50,19.3,0.8,2.7,0.307,2.0,5.4,0.374,0.9,1.2,0.746,1.6,1.1,2021-22
201950,Jrue Holiday,NOP,40,32.6,1.3,3.4,0.378,6.0,13.4,0.446,1.6,1.9,0.855,6.9,2.3,2014-15
201950,Jrue Holiday,NOP,65,28.2,1.3,4.0,0.336,6.3,14.4,0.439,2.8,3.3,0.843,6.0,2.6,2015-16
201950,Jrue Holiday,NOP,67,32.7,1.5,4.2,0.356,6.0,13.3,0.454,1.8,2.5,0.708,7.3,2.9,2016-17
201950,Jrue Holiday,NOP,81,36.1,1.5,4.4,0.337,7.6,15.4,0.494,2.3,2.9,0.786,6.0,2.6,2017-18
201950,Jrue Holiday,NOP,67,35.8,1.8,5.4,0.325,8.2,17.3,0.472,3.1,4.0,0.768,7.7,3.1,2018-19
201950,Jrue Holiday,NOP,61,34.7,2.0,5.7,0.353,7.5,16.5,0.455,2.1,3.0,0.709,6.7,3.0,2019-20
201950,Jrue Holiday,MIL,59,32.3,1.9,4.8,0.392,7.0,13.9,0.503,1.8,2.3,0.787,6.1,2.2,2020-21
201950,Jrue Holiday,MIL,67,32.9,2.0,4.8,0.411,7.1,14.2,0.501,2.0,2.7,0.761,6.8,2.7,2021-22
201950,Jrue Holiday,MIL,67,32.6,2.4,6.1,0.384,7.3,15.3,0.479,2.3,2.6,0.859,7.4,2.9,2022-23
201950,Jrue Holiday,BOS,69,32.8,2.0,4.7,0.429,4.8,10.0,0.48,0.9,1.0,0.833,4.8,1.8,2023-24
1629308,Juan Toscano-Anderson,GSW,53,20.9,0.7,1.7,0.402,2.3,3.9,0.579,0.4,0.6,0.71,2.8,1.2,2020-21
1629308,Juan Toscano-Anderson,GSW,73,13.6,0.4,1.2,0.322,1.6,3.2,0.489,0.5,1.0,0.571,1.7,0.9,2021-22
1627823,Juancho Hernangomez,DEN,62,13.6,0.7,1.8,0.407,1.6,3.6,0.451,0.9,1.2,0.75,0.5,0.5,2016-17
1627823,Juancho Hernangomez,DEN,25,11.1,0.6,2.0,0.28,1.2,3.0,0.387,0.4,0.5,0.833,0.5,0.4,2017-18
1627823,Juancho Hernangomez,DEN,70,19.4,0.9,2.6,0.365,2.0,4.5,0.439,0.9,1.2,0.767,0.8,0.5,2018-19
